Seleção,ID_Usuário,Título,Data,Postagem,PRU/N-PRU,Tipo de PRU,Polaridade,Funcionalidade,,Elogio,Ajuda,Crítica,Dúvida,Comparação,Sugestão,Positivo,Negativo,Neutro
,22092,,4/7/2011,"Um lixo
é muito lento
e so pega no firefox
ao inves do google chrome que é mais rapido
o modulo academico é bem melhor
sendo que este site nao é nada criativo
e mal organizado
",PRU,"Crítica, Comparação",Negativo,-,,0,0,1,0,1,0,0,1,0
,25021,,5/7/2011,"eu tb queria saber como faço pra ver as minhas aprovaçoes deste semestre, pois nao consegui ve-las.",PRU,Dúvida,Neutro,Visualizar DIsciplinas,,0,0,0,1,0,0,0,0,1
,8872,,5/7/2011,Também queria ver meu histórico!!! :/,PRU,Crítica,Neutro,Visualizar Histórico,,0,0,1,0,0,0,0,0,1
,5949,Acesso às notas,5/7/2011,"Prezados alunos

recebi algumas mensagens me perguntando como fazer para acessar o histórico escolar e as notas. Para ver as notas vocês devem seguir as etapas descritas a seguir:
1 - No item ensino clicar em consultar turmsa anteriores
2 - Clicar na disciplina que desejam ver a nota
3 - Abrirá uma nova janela intulada ""Turma Virtual"". Nessa janela vocês devem clicar no item alunos. Abrirá duas novas abas: frequência e notas.
4 - Cliquem em notas.

Infelizmente, não tenho resposta quanto ao histórico. Parece que esse item foi retirado do sistema. Entrarei em contato com DSTI e logo que tiver uma posição deles retorno para vocês.

Até breve
Audisio Filho",PRU,Ajuda,Neutro,"Visualizar Histórico, Visualizar Notas",,0,1,0,0,0,0,0,0,1
,25603,,6/7/2011,SIGAA<SOFIA<MODULO ACADEMICO,PRU,"Comparação, Crítica",Negativo,-,,0,0,1,0,1,0,0,1,0
,13850,,6/7/2011,"não tem nenhuma opção de cadeiras matriculadas .... alguem pode me dizer onde é que a gente consegue visualizar as notas e faltas ? não tem nenhuma opção na minha página.. só tem para consulta de turmas,curso etc.......",PRU,"Dúvida, Crítica",Neutro,Visualizar Notas,,0,0,1,1,0,0,0,0,1
,13193,,6/7/2011,Oi gente queria tanto saber o meu IRA isso é muito chato!!!,PRU,"Crítica, Dúvida",Negativo,Visualizar IRA,,0,0,1,1,0,0,0,1,0
,19062,,6/7/2011,"Own gente, pois eu adorei. É muito melhor que o módulo. Tem coisas que eu acho que ainda não estão disponíveis, como o histórico, e coisas que a gente ainda não sabe mexer, pq é um sistema novo, só isso :) Só não gostei pq só abre no firefox. haha :D",PRU,"Elogio, Comparação, Crítica",Positivo,-,,1,0,1,0,1,0,1,0,0
,15545,,6/7/2011,O sistema esta bão!,PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,9349,,6/7/2011,"Para ver o histórico, entre em ""Ver turmas anteriores"". Esse botão aparece quando você está no ""menu discente"" no tópico ""Turmas do Semestre"".
Depois, é só clicar na cadeira que você quer ver a nota, depois apertar no botão ALUNOS da coluna da esquerda e depois ser feliz! 
Abraço!",PRU,Ajuda,Neutro,Visualizar Disciplinas,,0,1,0,0,0,0,0,0,1
,11823,,6/7/2011,"O histórico por completo não dá para ver,todavia,dá para saber as notas de cada disciplina individualmente.O processo é o seguinte:na página inicial do Sigaa,você clica no link VER TURMAS ANTERIORES,em seguida aparecerão todas as disciplinas que você cursou;para saber suas notas e faltas,é só clicar numa SETA AZUL que fica ao lado direito da tela,depois,aparecerá uma outra página,logo,ao lado esquerdo da tela,você clica no link ALUNOS,então,finalmente,aparecerão os seguintes links:FALTAS E NOTAS,assim você clica e visualiza suas notas.O caminho é muito longo,mas deu certo,se alguém sabe um caminho mais simples,diga-me,por favor.",PRU,Ajuda,Neutro,Visualizar Notas,,0,1,0,0,0,0,0,0,1
,25747,Duvida!,6/7/2011,Onde é que vejo as notas nesse sistema?,PRU,Dúvida,Neutro,Visualizar Notas,,0,0,0,1,0,0,0,0,1
,14847,,6/7/2011,Em qual opção está a Casa de Cultura? Não acho nem no módulo e nem aqui!,PRU,Dúvida,Neutro,-,,0,0,0,1,0,0,0,0,1
,24699,Histórico,6/7/2011,Alguém sabe como posso tirar um histórico por aqui?,PRU,Dúvida,Neutro,Visualizar Hitórico,,0,0,0,1,0,0,0,0,1
,15291,,6/7/2011,"Clica em ver turmas anteriores, seleciona a turma, clica em alunos, depois em notas!",PRU,Ajuda,Neutro,Visualizar Notas,,0,1,0,0,0,0,0,0,1
,15408,,7/7/2011,O histórico realmente é um problema!,PRU,Crítica,Negativo,Visualizar Hitórico,,0,0,1,0,0,0,0,1,0
,22092,Historico cade?,9/7/2011,"ja que apagaram o outro forum  criei outro
como faço pra pegar o historico?
perdi uma vaga de estagio pq nao tenho historico atualizado",PRU,Dúvida,Neutro,Visualizar Histórico,,0,0,0,1,0,0,0,0,1
,14232,,9/7/2011,"vivi, eu queria saber pelo menos saber onde procurar as coisas nesse trem...",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,10791,,9/7/2011,"Cadê o diabo das optativas? 
Ontem o sistema passou o dia inteiro em manutenção!
Pensei que ia aparecer, afff!
Sem falar nas obrigatórias q faltam!",PRU,Dúvida,Negativo,Visualizar Disciplinas,,0,0,0,1,0,0,0,1,0
,13400,,9/7/2011,"Pablo 
não to conseguindo ver os horários das cadeiras para o próximo semestre tudo que aparece é algo como 3M2468 6M68 não sei o que significa isso...",PRU,Dúvida,Negativo,Visualizar Horários,,0,0,0,1,0,0,0,1,0
,25025,,10/7/2011,"Estou acessando este sistema pela primeira vez hoje e fiquei sabendo agora da greve. Concordo que os servidores lutem por melhores condições de trabalho e salários dígnos e compatíveis com as suas funções. Espero que as negociações avancem e haja um entendimento para que o movimento grevista se encerre.
Estou tentando saber as minhas notas e até o momento não consegui, será por causa da greve ou problemas na implantação deste novo sistema? Será que todos os alunos estão nesta mesma situação, ou eu não estou sabendo localizar no sistema?",PRU,Dúvida,Neutro,Visualizar Notas,,0,0,0,1,0,0,0,0,1
,19806,,10/7/2011,"Muito Obrigado viviane por encabeçar esse tópico. O meu caso é um pouco mais grave, nao foram contabilizados todos os meus creditos e o sistema diz que só cursei 83% da graduação sendo que só faltam 3 disciplinas para eu integralizar o curso.

Esses sistemas da UFC nunca funcionaram direito mesmo....  =)",PRU,Crítica,Neutro,-,,0,0,1,0,0,0,0,0,1
,10035,,10/7/2011,"Aqui não é facebook (apesar de parecer), mas eu curti a resposta da Stefanie
Queremos histório 
e optativas também, se não for pedir muito.",PRU,Crítica,Negativo,Visualizar Histórico,,0,0,1,0,0,0,0,1,0
,10035,,10/7/2011,"Aqui não é facebook (apesar de parecer), mas eu curti a resposta da Stefanie
Queremos histório 
e optativas também, se não for pedir muito.",PRU,Crítica,Neutro,"Visualizar Histórico, Visualizar Disciplinas",,0,0,1,0,0,0,0,0,1
,10449,,10/7/2011,Onde olho o somatório de créditos?,PRU,Dúvida,Neutro,Visualizar Créditos,,0,0,0,1,0,0,0,0,1
,11117,,10/7/2011,alguem consegue ver as turmas ofertadas?,PRU,Dúvida,Neutro,Visualizar Turmas,,0,0,0,1,0,0,0,0,1
,8872,,11/7/2011,"Já estou estressada!!! Pelo amor de Deus!!! Cadê as disciplinas opcionais???

P.S.: aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa... (1000x)",PRU,Crítica,Negativo,Visualizar Disciplinas,,0,0,1,0,0,0,0,1,0
,26324,,11/7/2011,"Que merda é essa? Como é que agente se matricula nas disciplinas???
Alguém me dá uma luz, por favor, sou totalmente noob nesse sistema.... =/",PRU,"Dúvida, Crítica",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,22570,,11/7/2011,Existe algum problema em falar que NÃO DÁ PRA PEGAR HISTÓRICO!? apagaram o meu comentário tbém...,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,8768,HISTÓRICO,11/7/2011,Eu só queria ver meu histórico completo e não precisar abrir cadeira por cadeira para ver minhas notas. #melhoremisso!,PRU,"Crítica, Sugestão",Negativo,"Visualizar Histórico, Visualizar Notas",,0,0,1,0,0,1,0,1,0
,13283,,11/7/2011,Onde estão as disciplinas de estágio????????????,PRU,Dúvida,Neutro,Visualizar Disciplinas,,0,0,0,1,0,0,0,0,1
,23194,,12/7/2011,kkkkkkkkkkkkk BOA! Macho... entre Civil e outro curso que fiz na UFC nunca vi uma matrícula ser no período do calendário! O pessoal da informática tá é bem... Esses sistemas são uma b*,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,10791,,12/7/2011,¬¬ Ngm merece! #melhoresistema,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,26755,matrícula por cadeiras,12/7/2011,"como devo me matricular por cadeira, neste site não consigo achar links que indique. Estou perdida!alguém por favor me oriente!",PRU,Dúvida,Negativo,Matrícula,,0,0,0,1,0,0,0,1,0
,19596,DISCIPLINAS OPTATIVAS,12/7/2011,"Gente, alguém sabe onde estão as disciplinas optativas?",PRU,Dúvida,Neutro,Visualizar Disciplinas,,0,0,0,1,0,0,0,0,1
,12090,,12/7/2011,"Bruna, ou alguém, sabe alguma coisa sobre as matrículas?? Quando que as disciplinas vão ser ofetadas, quando vamos poder nos matricularmos?? Era para usarmos o outro módulo até esse ficar totalmente pronto. Ow desorganização.",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,19563,,12/7/2011,Esses sistemas da UFC é cada um pior que o outro.,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,13948,,12/7/2011,Onde olho os horários das turmas que serão ofertadas em 2011.2? Quando coloco em 'Pesquisar turma' sempre aparece uma mensagem dizendo que não há turmas para tais parâmetros.,PRU,"Dúvida, Cítica",Neutro,Visualizar Horários,,0,0,0,1,0,0,0,0,1
,11249,,12/7/2011,Como faço para olhar meu histórico neste sistema?!,PRU,Dúvida,Neutro,Visualizar Histórico,,0,0,0,1,0,0,0,0,1
,16142,,13/7/2011,"Você pode ver a oferta de trumas no canto superior esquerdo clicando em ensino e depois no menu que abre clica em consultar turma, para uma consulta rápida pode-se marcar apenas as opções nivel onde coloca-se graduação, Ano-período onde coloca-se 2011-2 e Ofertadas ao curso onde seleciona-se engenharia civil/ccec-Fortaleza.",PRU,Ajuda,Neutro,Visualizar Turmas,,0,1,0,0,0,0,0,0,1
,26997,,13/7/2011,Oh invenção da UFC de criar esse sistema. O outro já era suficiente,PRU,"Comparação, Crítica",Negativo,-,,0,0,1,0,1,0,0,1,0
,18240,,13/7/2011,"....esse sistema aki foi o PIOR DOS ÚLTIMOS TEMPOS!!! Acho q as pessoas não entendem q as coisas devem MUDAR PARA MELHOR!!! Bom, ainda bem q falta 1 ano p/ eu dar adeus à UFC !!!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,27065,,13/7/2011,"a ufc ta moderninha camaradas!!!
o modulo academico virou rede social ó!
SIGAA. EU CURTI ISTO!
HEHEHEHEHE.",PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,22409,,13/7/2011,Professor como faço para ver a oferta das disciplinas para o próximo semestre?,PRU,Dúvida,Neutro,Visualizar Disciplinas,,0,0,0,1,0,0,0,0,1
,14042,,13/7/2011,"Na verdade o outro estava muito ruim, houve problema de matrícula com milhares de pessoas, inclusive comigo. Espero que esse seja melhor.",PRU,Comparação,Positivo,Matrícula,,0,0,0,0,1,0,1,0,0
,10347,,13/7/2011,"Fiquei sabendo que esse sistema não tem nem a opção para correção de notas, ou seja, se o professor digitou errado... muita paciência... boa sorte pra nós...",PRU,Crítica,Negativo,Editar Informações,,0,0,1,0,0,0,0,1,0
,14024,,13/7/2011,Não consigo me matricular! Como faço? Quais as etapas?,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,10791,,13/7/2011,¬¬ Oremos por esse sistema!,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,26619,,14/7/2011,"gente,eu nem sei como olhar a grade desse negócio ake... como faz?",PRU,Dúvida,Neutro,Visualizar Grade,,0,0,0,1,0,0,0,0,1
,10791,,14/7/2011,"Gente, o histórico já tá disponível!
Mas ele não traz as notaaaaaaaaaaaaaaaas! 
Como assim meu povo? #comofas?
¬¬",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,17163,,14/7/2011,"Pessoal, já tem as disciplinas ofertadas expostas nos dept. de Literatura e no de Vernáculas. No de Letras Clássicas, não vi. Já dá p fz os horários. Só nao sei se vms conseguir nos matricular com esse SIGA. Ninguém merece! rsrsr

Vlw",PRU,Crítica,Neutro,-,,0,0,1,0,0,0,0,0,1
,10791,,14/7/2011,"Gente, o histórico já tá disponível!
Mas ele não traz as notaaaaaaaaaaaaaaaas! 
Como assim meu povo? #comofas?
¬¬",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,26109,,14/7/2011,"Olá pessoal, para quem ainda está sem saber, a OFERTA de TURMAS para 2011.2 já está disponível aqui no Sigaa já há algum tempo. Para ver as turmas vá em ENSINO > CONSULTAR TURMAS > NOS CAMPOS, PREENCHA APENAS O NÍVEL (graduação); PERÍODO (2011.2) E UNIDADE DPTO DE LETRAS VERNÁCULAS  (p/ as cadeiras de Linguística) OU DPTO DE LITERATURA (p/ as de Literautura). As optativas não sei. porque não tive o interesse de ir em busca....

Espero ter ajudado, embora já hajam outras postagens anteriores, explicando o mesmo procedimento!!!!

Abraços",PRU,Ajuda,Neutro,Visualizar Turmas,,0,1,0,0,0,0,0,0,1
,12923,,14/7/2011,"Na página inicial, acima de notícias, tem uma barra com Ensino/ Ambientes Virtuais e Outros. Para visualizar ou gerar o histório é só clicar em Ensino ~> Consultar Histórico!",PRU,Ajuda,Neutro,Visualizar Histórico,,0,1,0,0,0,0,0,0,1
,26109,,14/7/2011,"Ow sistema leeeento!!!!!!!

Olá Patrícia,

Para ver a OFERTA das turmas 2011.2 vá em ENSINO > CONSULTAR TURMAS > NOS CAMPOS, PREENCHA APENAS O NÍVEL (graduação); PERÍODO (2011.2) E UNIDADE DPTO DE LETRAS VERNÁCULAS (p/ as cadeiras de Linguística) OU DPTO DE LITERATURA (p/ as de Literautura). As optativas não sei. porque não tive o interesse de ir em busca....

Espero ter ajudado, embora já tenham respondido!!

Abraços",PRU,Ajuda,Neutro,Visualizar Turmas,,0,1,0,0,0,0,0,0,1
,11300,,15/7/2011,"Eu ainda não sei como faz pra realizar a matricula Pablo...
Já tem essa opção aqui no Sigga ou vai aparecer brilhantemente do nada a partir da semana que vem?",PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,18964,,15/7/2011,onde é q ve as notas e as faltas n to achando,PRU,Dúvida,Neutro,Visualizar Notas,,0,0,0,1,0,0,0,0,1
,25470,,15/7/2011,"Não constam, também, as disciplinas de estágio, a de Didática I e as optativas. Ainda por cima o sistema é muito complicado, diferentemente do Módulo Acadêmico.",PRU,"Cítica, Comparação",Negativo,-,,0,0,0,0,1,0,0,1,0
,26833,Notas,15/7/2011,Como faço para visualizar as minhas notas?,PRU,Dúvida,Neutro,Visualizar Notas,,0,0,0,1,0,0,0,0,1
,10727,,15/7/2011,"ei remulo e leonardo onde tem essas disciplinas informadas, ainda num vi foi nada nessa droga de sigga
",PRU,Crítica,Negativo,Visualizar Disciplinas,,0,0,1,0,0,0,0,1,0
,13874,,15/7/2011,"Até agora não consegui gostar nenhum pouco desse sistema, em vez de facilitar as coisas, só complica mais.",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,15790,,15/7/2011,"eu também não vi nada.
alguém sabe onde faz a matrícula?",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,15127,oferta de matrícula para 2011,15/7/2011,"não consigo acessar nada nesse sistema, não tem opção pra oferta, não tem opção para histórico e ainda por cima, a minha carga horária pendente está errada. Gostaria que alguém me desse um help pois eu ainda não vi nada osbre as disciplinas a serem ofertadas. Obrigada",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,16269,,15/7/2011,como faço para ver minhas notas nesse sistema??/,PRU,Dúvida,Neutro,Visualizar Notas,,0,0,0,1,0,0,0,0,1
,14288,,15/7/2011,"Fabiana... vc tem q clicar em ensino e depois em consultar turma... foi assim q encontrei as minhas disciplinas para 2011.2, porém fui tentar agora e não esta abrindo ????? talvés devido aos novatos estarem se cadastrando no sistema.. ???? Qto ao historico minha irmã achou... vou perguntar a ela e depois de enviu uma resposta... abço. Ana Cleide",PRU,Ajuda,Neutro,Visualizar Disciplinas,,0,1,0,0,0,0,0,0,1
,18493,,15/7/2011,"foda, aqui nem dá pra curtir o comentário! auhauahuah
meu ira aqui caiu quase 800 pontos, tá foda isso!
esses sistemas acadêmicos sempre atrapalham a gente!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,12307,,15/7/2011,Também não consigo encontrar as disciplinas disponiveis. Esse sistema tb não ajuda!,PRU,Crítica,Negativo,Visualizar Disciplinas,,0,0,1,0,0,0,0,1,0
,11450,,15/7/2011,gente.. é fácil ..só precisa de um pouco de paciência...Para encontrar as disciplinas disponíveis é só clicar em Ensino - Consultar turma- preencher os campos ano/período para 2011.2.. e oferta de turmas ao curso pedagogia noturno (q é o meu caso).. aí manda buscar... q aparece.,PRU,Ajuda,Neutro,Visualizar Disciplinas,,0,1,0,0,0,0,0,0,1
,11450,,15/7/2011,e para ver o histórico é só ir em Ensino - consultar estrutura curricular.. acho q é assim,PRU,Ajuda,Neutro,Visualizar Histórico,,0,1,0,0,0,0,0,0,1
,15127,,15/7/2011,"ai que saudades do módulo acadêmico, e por que não dizer que saudades do SOFIA.   kkkkkkkkk, O que eu mais fiz hoje foi consultar turma, rsrsrs mas um dia eu consigo. obrigada Ana Cleide, outro abraço a vc.",PRU,"Comparação, Crítica",Negativo,-,,0,0,1,0,1,0,0,1,0
,12140,,16/7/2011,"consegui ver meu histórico ontem, diferente do módulo ele n disponibiliza no próprio site, ele faz vc baixar um arquivo PDF, mas tá muito diferente, n entendi nada.",PRU,"Comparação, Crítica",Negativo,Visualizar Histórico,,0,0,1,0,1,0,0,1,0
,20944,,16/7/2011,"Para consultar as ofertas de turmas de 2011.2

Aba ENSINO
CONSUTAR TURMA

Na próxima janela vc coloca
      Ano-Período: 2001 . 2
      Ofertadas ao Curso: AGRONOMIA/CCA - FORTALEZA

Clica em BUSCA
Só descer q vai aparecer as turmas

Em relação ao Horário

A sequência é
NLN = Número Letra Número
O número antes da letra se refere ao dia da semana: 
De 1-Domingo, 2-Segunda até 7-Sábado

A letra refere-se ao turno
Manha, Tarde, Noite

E o número depois da letra é o Horário:
----------M-------------- T----------------- N
0 - 7:00 - 8:00, 12:00 - 13:00 ou 17:00 - 18:00
2 - 8:00 - 9:00, 13:00 - 14:00 
4 - 9:00 - 10:00, 14:00 - 15:00  
6 - 10:00 - 11:00, 15:00 - 16:00
8 - 11:00 - 12:00. 16:00 - 18:00

EX: 2M68 6M024
2 SEGUNDA
M MANHÃ
68 - 10:00 - 12:00

6 SEXTA
M MANHÃ
024 - 7:00 - 10:00



Dúvidas, no final do pdf tem os horários completo
http://www.sti.ufc.br/images/stories/arquivos/manuais_si3/manual_sigaa_turmas_coordenacao_versao2.pdf

VLW pessoal

P.S: Agora so esperar as matrículas",PRU,Ajuda,Neutro,"Visualizar Turmas, Visualizar Horários",,0,1,0,0,0,0,0,0,1
,20944,Ofertadas as turmas de 2011.2 (Dúvidas),16/7/2011,"Para consultar as ofertas de turmas de 2011.2

Aba ENSINO
CONSUTAR TURMA

Na próxima janela vc coloca
Ano-Período: 2001 . 2
Ofertadas ao Curso: AGRONOMIA/CCA - FORTALEZA

Clica em BUSCA
Só descer q vai aparecer as turmas

Em relação ao Horário

A sequência é
NLN = Número Letra Número
O número antes da letra se refere ao dia da semana:
De 1-Domingo, 2-Segunda até 7-Sábado

A letra refere-se ao turno
Manha, Tarde, Noite

E o número depois da letra é o Horário:
----------M-------------- T----------------- N
0 - 7:00 - 8:00, 12:00 - 13:00 ou 17:00 - 18:00
2 - 8:00 - 9:00, 13:00 - 14:00
4 - 9:00 - 10:00, 14:00 - 15:00
6 - 10:00 - 11:00, 15:00 - 16:00
8 - 11:00 - 12:00. 16:00 - 18:00

EX: 2M68 6M024
2 SEGUNDA
M MANHÃ
68 - 10:00 - 12:00

6 SEXTA
M MANHÃ
024 - 7:00 - 10:00



Dúvidas, no final do pdf tem os horários completo
http://www.sti.ufc.br/images/stories/arquivos/manuais_si3/manual_sigaa_turmas_coordenacao_versao2.pdf

VLW pessoal

P.S: Agora so esperar as matrículas",PRU,Ajuda,Neutro,"Visualizar Turmas, Visualizar Horários",,0,1,0,0,0,0,0,0,1
,11176,,16/7/2011,"Nem o antiquissimo Lyceum, anterior ao Sofia, era tao estranho como esse sistema",PRU,"Crítica, Comparação",Negativo,-,,0,0,1,0,1,0,0,1,0
,27016,HISTÓRICO E NOTAS,16/7/2011,Alguém sabe me dizer como consulto meu histórico?,PRU,Dúvida,Neutro,Visualizar Histórico,,0,0,0,1,0,0,0,0,1
,26438,,16/7/2011,"Gostaria de saber como eu posso visualizar as minhas notas desse semetre,já que no modulo academico nao esta.
Se alguem souber,por favor, me responda.",PRU,Dúvida,Neutro,Visualizar Notas,,0,0,0,1,0,0,0,0,1
,10507,,16/7/2011,"É sério mesmo que isso aqui só funciona no Firefox Mozilla? 
Que bizarro o.O",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,10863,,16/7/2011,"hully, na página qdo entra, tem um link VER TURMAS ANTERIORES, vai abrir uma nova página e ai vc clica na seta correspondente a disciplina. Abrirá uma outra página e no menu no canto esquerdo da tela terá a opção ALUNOS e ai vai aparecer FREQUENCIA E VER NOTAS ai vc vai em VER NOTAS ;)",PRU,Ajuda,Neutro,Visualizar Notas,,0,1,0,0,0,0,0,0,1
